,C,G,T,A,D,N,K,Y,R,M,S,W,H,V,B
>NC_024215.1,0.146881657,0.188275913,0.309299934,0.355542496,0,0,0,0,0,0,0,0,0,0,0
>KJ802832.1,0.209612438,0.219466984,0.281753012,0.289167565,0,0,0,0,0,0,0,0,0,0,0
>NC_023595.2,0.173267445,0.172715715,0.329863027,0.324153813,0,0,0,0,0,0,0,0,0,0,0
>NC_023558.1,0.249140276,0.276446133,0.226582149,0.247831443,0,0,0,0,0,0,0,0,0,0,0
>KJ586794.1,0.161341969,0.197361558,0.284063578,0.357225651,0,0,0,0,7.24E-06,0,0,0,0,0,0
>KJ586795.1,0.196756749,0.161656945,0.356867544,0.284718762,0,0,0,0,0,0,0,0,0,0,0
>KJ591604.1,0.162161143,0.198112282,0.283746162,0.3559276,0,3.02E-05,0,7.54E-06,0,0,0,1.51E-05,0,0,0
>KJ591605.1,0.197036365,0.161440526,0.357027286,0.284495823,0,0,0,0,0,0,0,0,0,0,0
>KJ817802.1,0.208745875,0.167246454,0.318058157,0.305949514,0,0,0,0,0,0,0,0,0,0,0
>KJ595575.1,0.332868095,0.314370064,0.158493915,0.194267926,0,0,0,0,0,0,0,0,0,0,0
>KJ746502.1,0.301691557,0.317304517,0.189190181,0.191813745,0,0,0,0,0,0,0,0,0,0,0
>KJ725374.1,0.333657636,0.334780223,0.187147633,0.144414509,0,0,0,0,0,0,0,0,0,0,0
>NC_005880.2,0.135062063,0.168793867,0.321803974,0.374340096,0,0,0,0,0,0,0,0,0,0,0
>NC_023863.2,0.220142952,0.21664455,0.28510465,0.278107847,0,0,0,0,0,0,0,0,0,0,0
>KJ920400.1,0.203250964,0.151266211,0.351362601,0.294120224,0,0,0,0,0,0,0,0,0,0,0
>KC012913.1,0.136065236,0.167207228,0.322413291,0.374314245,0,0,0,0,0,0,0,0,0,0,0
>KJ567043.1,0.259440637,0.308865797,0.228288746,0.20340482,0,0,0,0,0,0,0,0,0,0,0
>KJ567044.1,0.327877477,0.33687964,0.167460689,0.167782194,0,0,0,0,0,0,0,0,0,0,0
>KJ567045.1,0.323395788,0.342596584,0.15763555,0.176372078,0,0,0,0,0,0,0,0,0,0,0
>NC_024330.1,0.329213483,0.312306046,0.163750669,0.194729802,0,0,0,0,0,0,0,0,0,0,0
>NC_024357.1,0.230945122,0.175203252,0.324085366,0.26976626,0,0,0,0,0,0,0,0,0,0,0
>NC_024360.1,0.161341969,0.197361558,0.284063578,0.357225651,0,0,0,0,7.24E-06,0,0,0,0,0,0
>NC_024361.1,0.230777245,0.177354657,0.322384872,0.269483226,0,0,0,0,0,0,0,0,0,0,0
>NC_024364.1,0.196738208,0.163392749,0.355227659,0.284633806,0,7.58E-06,0,0,0,0,0,0,0,0,0
>NC_024365.1,0.290820121,0.294832648,0.202818555,0.211528675,0,0,0,0,0,0,0,0,0,0,0
>NC_024370.1,0.232428375,0.178781434,0.323533091,0.2652571,0,0,0,0,0,0,0,0,0,0,0
>NC_024354.1,0.265221705,0.243098108,0.245819981,0.245860206,0,0,0,0,0,0,0,0,0,0,0
>NC_024356.1,0.17712515,0.174683663,0.324107332,0.324083856,0,0,0,0,0,0,0,0,0,0,0
>NC_024358.1,0.218634731,0.215736527,0.287568862,0.27805988,0,0,0,0,0,0,0,0,0,0,0
>NC_024359.1,0.162497745,0.197161927,0.283747219,0.356593109,0,0,0,0,0,0,0,0,0,0,0
>NC_024362.1,0.292029057,0.281676221,0.200706661,0.225588061,0,0,0,0,0,0,0,0,0,0,0
>NC_024363.1,0.328164286,0.336143125,0.167628294,0.168064296,0,0,0,0,0,0,0,0,0,0,0
>NC_024366.1,0.311581366,0.337801823,0.16115287,0.189463941,0,0,0,0,0,0,0,0,0,0,0
>NC_024367.1,0.240416911,0.252185851,0.259316522,0.248080717,0,0,0,0,0,0,0,0,0,0,0
>NC_024368.1,0.325508793,0.309820194,0.182256471,0.182414543,0,0,0,0,0,0,0,0,0,0,0
>NC_024371.1,0.279062966,0.296975989,0.187640745,0.236320299,0,0,0,0,0,0,0,0,0,0,0
>NC_024375.1,0.174862249,0.187714073,0.296932241,0.340491437,0,0,0,0,0,0,0,0,0,0,0
>NC_024381.1,0.264306949,0.269950762,0.225032516,0.240686548,0,2.32E-05,0,0,0,0,0,0,0,0,0
>NC_024378.1,0.177690523,0.182830626,0.312368374,0.327110477,0,0,0,0,0,0,0,0,0,0,0
>NC_024379.1,0.233034047,0.266236922,0.238763973,0.261965058,0,0,0,0,0,0,0,0,0,0,0
>NC_024383.1,0.162481319,0.196199689,0.284507955,0.356811037,0,0,0,0,0,0,0,0,0,0,0
>NC_024384.1,0.159393527,0.206142482,0.276727573,0.357736418,0,0,0,0,0,0,0,0,0,0,0
>NC_024386.1,0.179371724,0.182537728,0.310127696,0.327962852,0,0,0,0,0,0,0,0,0,0,0
>NC_024387.1,0.149450499,0.205063175,0.291383919,0.354102406,0,0,0,0,0,0,0,0,0,0,0
>NC_024388.1,0.177539076,0.182178288,0.312718578,0.327564057,0,0,0,0,0,0,0,0,0,0,0
>NC_024389.1,0.178500847,0.181641728,0.313346979,0.326510446,0,0,0,0,0,0,0,0,0,0,0
>NC_024391.1,0.156267137,0.203500155,0.281657567,0.358575141,0,0,0,0,0,0,0,0,0,0,0
>NC_024392.1,0.174245606,0.190098386,0.294768732,0.340887276,0,0,0,0,0,0,0,0,0,0,0
>LK392619.1,0.183121422,0.202320045,0.272174662,0.342383871,0,0,0,0,0,0,0,0,0,0,0
>KF771641.1,0.258956192,0.232511725,0.282905898,0.225626185,0,0,0,0,0,0,0,0,0,0,0
>KF554508.2,0.176953367,0.231641881,0.267629708,0.323775044,0,0,0,0,0,0,0,0,0,0,0
>AB920995.1,0.303674482,0.305432822,0.173286745,0.217605951,0,0,0,0,0,0,0,0,0,0,0
>HQ332142.2,0.300422683,0.287595592,0.2142002,0.197781524,0,0,0,0,0,0,0,0,0,0,0
>HQ317384.2,0.288925264,0.301018788,0.196061665,0.213994283,0,0,0,0,0,0,0,0,0,0,0
>KC595511.2,0.159216174,0.179848307,0.321566189,0.33936933,0,0,0,0,0,0,0,0,0,0,0
>KC595512.2,0.175640598,0.23237721,0.26793457,0.324047623,0,0,0,0,0,0,0,0,0,0,0
>KC595513.2,0.17604787,0.231651029,0.267805324,0.324495777,0,0,0,0,0,0,0,0,0,0,0
>KJ564036.1,0.180249398,0.236379158,0.254306534,0.329064911,0,0,0,0,0,0,0,0,0,0,0
>KJ564037.1,0.179226687,0.235754359,0.256436694,0.328582259,0,0,0,0,0,0,0,0,0,0,0
>KJ564038.1,0.180139114,0.236324959,0.255942734,0.327458131,0,0,3.38E-05,0,6.75E-05,3.38E-05,0,0,0,0,0
>KF831354.1,0.187711438,0.142452226,0.371674134,0.298162202,0,0,0,0,0,0,0,0,0,0,0
>KJ909655.1,0.228830332,0.268266353,0.245955804,0.256947511,0,0,0,0,0,0,0,0,0,0,0
>AB910602.1,0.29105802,0.290648464,0.210784983,0.207508532,0,0,0,0,0,0,0,0,0,0,0
>JQ067085.2,0.328985507,0.312934099,0.163439978,0.194640416,0,0,0,0,0,0,0,0,0,0,0
>KJ858521.1,0.258782376,0.269481244,0.219168651,0.252567728,0,0,0,0,0,0,0,0,0,0,0
>KJ888149.1,0.13599752,0.167849366,0.321217417,0.374935697,0,0,0,0,0,0,0,0,0,0,0
>KM224878.1,0.210666667,0.214089552,0.289472637,0.285771144,0,0,0,0,0,0,0,0,0,0,0
>KM224879.1,0.211974623,0.215999207,0.290761301,0.281264869,0,0,0,0,0,0,0,0,0,0,0
>KJ944841.1,0.32847187,0.351195571,0.150332734,0.169999825,0,0,0,0,0,0,0,0,0,0,0
>KJ936628.1,0.205667149,0.20778886,0.290000198,0.296543793,0,0,0,0,0,0,0,0,0,0,0
>KM190144.1,0.208023946,0.192412641,0.301964643,0.297590501,0,0,0,0,0,8.27E-06,0,0,0,0,0
>KJ997912.1,0.21425919,0.233754177,0.311177126,0.240809506,0,0,0,0,0,0,0,0,0,0,0
>KM051843.1,0.220275641,0.193029742,0.32260218,0.264092438,0,0,0,0,0,0,0,0,0,0,0
>KM083128.1,0.335112262,0.316528247,0.154640477,0.193719013,0,0,0,0,0,0,0,0,0,0,0
>KJ829260.1,0.327028798,0.326373658,0.173726038,0.172871507,0,0,0,0,0,0,0,0,0,0,0
>AB981169.1,0.32840858,0.31980901,0.166416679,0.185365732,0,0,0,0,0,0,0,0,0,0,0
>AB981170.1,0.259602501,0.337092452,0.2292318,0.174073247,0,0,0,0,0,0,0,0,0,0,0
>HE978309.1,0.214429949,0.191055169,0.306931662,0.287583219,0,0,0,0,0,0,0,0,0,0,0
>KM215148.1,0.298400328,0.316541129,0.184596167,0.200462376,0,0,0,0,0,0,0,0,0,0,0
>KM066034.1,0.295046624,0.318709248,0.186251139,0.199992989,0,0,0,0,0,0,0,0,0,0,0
>KM197169.1,0.323513211,0.310672973,0.184037077,0.181776739,0,0,0,0,0,0,0,0,0,0,0
>KM199770.1,0.250776626,0.247989722,0.240555847,0.260677806,0,0,0,0,0,0,0,0,0,0,0
>KM199771.1,0.321623868,0.288901527,0.175904458,0.213548274,0,0,2.19E-05,0,0,0,0,0,0,0,0
>KM091442.1,0.171012678,0.174737831,0.327719518,0.326529973,0,0,0,0,0,0,0,0,0,0,0
>KM091443.1,0.167582676,0.182123677,0.321849188,0.328444458,0,0,0,0,0,0,0,0,0,0,0
>KM091444.1,0.167649537,0.181355713,0.325870002,0.325124749,0,0,0,0,0,0,0,0,0,0,0
>KM233151.1,0.267323829,0.277429396,0.2236759,0.231570874,0,0,0,0,0,0,0,0,0,0,0
>KM101120.1,0.323776724,0.321204938,0.179555416,0.175462922,0,0,0,0,0,0,0,0,0,0,0
>KM101122.1,0.294493144,0.319463136,0.186120103,0.199923617,0,0,0,0,0,0,0,0,0,0,0
>KM101123.1,0.303901849,0.303546887,0.191988787,0.200562478,0,0,0,0,0,0,0,0,0,0,0
>KM216423.1,0.133537395,0.16862798,0.320722691,0.377111933,0,0,0,0,0,0,0,0,0,0,0
>KM253764.1,0.237721886,0.269238731,0.23037313,0.262666253,0,0,0,0,0,0,0,0,0,0,0
>KM279937.1,0.295963904,0.317272383,0.188894561,0.197869152,0,0,0,0,0,0,0,0,0,0,0
>KM247287.1,0.266001318,0.290866499,0.211244235,0.231887948,0,0,0,0,0,0,0,0,0,0,0
>KJ847052.1,0.252839847,0.267046272,0.235470049,0.244643833,0,0,0,0,0,0,0,0,0,0,0
>KM226324.1,0.249158615,0.263869287,0.23143524,0.255536858,0,0,0,0,0,0,0,0,0,0,0
>KM101124.1,0.304636311,0.319416107,0.18205192,0.193895662,0,0,0,0,0,0,0,0,0,0,0
>KM272358.1,0.253533906,0.251337154,0.244269341,0.250859599,0,0,0,0,0,0,0,0,0,0,0
>KM373208.1,0.197225551,0.162656565,0.356272652,0.28377081,0,7.44E-05,0,0,0,0,0,0,0,0,0
>KM347889.1,0.293273195,0.318046416,0.189535334,0.199145055,0,0,0,0,0,0,0,0,0,0,0
>KM360178.1,0.259002149,0.274468135,0.213241718,0.253287998,0,0,0,0,0,0,0,0,0,0,0
>KM407600.1,0.194774698,0.180809407,0.31803717,0.306378725,0,0,0,0,0,0,0,0,0,0,0
>KM370384.1,0.238425822,0.271604382,0.232114682,0.257855114,0,0,0,0,0,0,0,0,0,0,0
>CP008753.1,0.330445643,0.31774335,0.163508809,0.188302198,0,0,0,0,0,0,0,0,0,0,0
>KJ572844.2,0.219168825,0.234733641,0.265930848,0.280166685,0,0,0,0,0,0,0,0,0,0,0
>KM501444.1,0.187952654,0.167491924,0.325638337,0.318917084,0,0,0,0,0,0,0,0,0,0,0
>KM514685.1,0.194061974,0.183568163,0.307729327,0.314627169,0,0,0,0,0,1.34E-05,0,0,0,0,0
>KJ608188.1,0.150101772,0.200367373,0.292856079,0.356674775,0,0,0,0,0,0,0,0,0,0,0
>KM581061.1,0.323853627,0.317477895,0.188469992,0.170198487,0,0,0,0,0,0,0,0,0,0,0
>KM507819.1,0.156849299,0.184290108,0.313411681,0.345448911,0,0,0,0,0,0,0,0,0,0,0
>AB937974.1,0.255111343,0.338585753,0.22229457,0.184008334,0,0,0,0,0,0,0,0,0,0,0
>NC_024369.2,0.213380163,0.24729967,0.248839279,0.290480887,0,0,0,0,0,0,0,0,0,0,0
>KJ668714.2,0.187060011,0.165691221,0.327987179,0.31926159,0,0,0,0,0,0,0,0,0,0,0
>KM606994.1,0.18750965,0.166227242,0.327347656,0.318915452,0,0,0,0,0,0,0,0,0,0,0
>KM606995.1,0.18747105,0.166229201,0.327363208,0.318936542,0,0,0,0,0,0,0,0,0,0,0
>KM606996.1,0.18747105,0.166229201,0.327369146,0.318930603,0,0,0,0,0,0,0,0,0,0,0
>KM606997.1,0.187475875,0.16624009,0.327367202,0.318916832,0,0,0,0,0,0,0,0,0,0,0
>KM606998.1,0.187475875,0.166246029,0.327367202,0.318910894,0,0,0,0,0,0,0,0,0,0,0
>KM606999.1,0.187492948,0.166240105,0.327361476,0.31890547,0,0,0,0,0,0,0,0,0,0,0
>KM607000.1,0.188286647,0.166564757,0.325247156,0.319895386,0,6.05E-06,0,0,0,0,0,0,0,0,0
>KM607001.1,0.187461974,0.165884571,0.326829592,0.319823863,0,0,0,0,0,0,0,0,0,0,0
>KM607002.1,0.187772357,0.165137126,0.328622347,0.31846817,0,0,0,0,0,0,0,0,0,0,0
>KM607003.1,0.187783341,0.165151569,0.328628245,0.318436845,0,0,0,0,0,0,0,0,0,0,0
>KM458633.1,0.275907214,0.289200712,0.210396455,0.224495619,0,0,0,0,0,0,0,0,0,0,0
>AB931172.1,0.285781397,0.335421234,0.191356091,0.187441278,0,0,0,0,0,0,0,0,0,0,0
>LN610572.1,0.243329639,0.250639332,0.241507544,0.264523485,0,0,0,0,0,0,0,0,0,0,0
>LN610573.1,0.268940009,0.277833175,0.212879438,0.240347378,0,0,0,0,0,0,0,0,0,0,0
>LN610574.1,0.312381127,0.311074956,0.16971058,0.206833337,0,0,0,0,0,0,0,0,0,0,0
>LN610575.1,0.243222143,0.248836936,0.242933382,0.26500754,0,0,0,0,0,0,0,0,0,0,0
>LN610576.1,0.268618866,0.277291323,0.213940525,0.240149286,0,0,0,0,0,0,0,0,0,0,0
>LN610577.1,0.322461397,0.312521004,0.1655553,0.199462299,0,0,0,0,0,0,0,0,0,0,0
>LN610578.1,0.259408837,0.26412417,0.233670975,0.242796018,0,0,0,0,0,0,0,0,0,0,0
>LN610579.1,0.279023816,0.277651247,0.223276369,0.220048568,0,0,0,0,0,0,0,0,0,0,0
>LN610580.1,0.310947368,0.310853801,0.169614035,0.208327485,0,2.34E-05,2.34E-05,0,0,0.000116959,7.02E-05,2.34E-05,0,0,0
>LN610581.1,0.268299718,0.277288042,0.213585176,0.240827064,0,0,0,0,0,0,0,0,0,0,0
>LN610582.1,0.267947947,0.278035371,0.213924185,0.240092498,0,0,0,0,0,0,0,0,0,0,0
>LN610583.1,0.267220778,0.278027115,0.213771959,0.240980148,0,0,0,0,0,0,0,0,0,0,0
>LN610585.1,0.322434843,0.312321413,0.165884492,0.199359252,0,0,0,0,0,0,0,0,0,0,0
>LN610586.1,0.243312951,0.249202068,0.242678903,0.264806078,0,0,0,0,0,0,0,0,0,0,0
>LN610587.1,0.243591118,0.249871394,0.241779912,0.264757577,0,0,0,0,0,0,0,0,0,0,0
>LN610588.1,0.278880077,0.277523143,0.223200555,0.220396225,0,0,0,0,0,0,0,0,0,0,0
>LN610589.1,0.274414107,0.274610538,0.227769299,0.223206056,0,0,0,0,0,0,0,0,0,0,0
>LN610590.1,0.327514904,0.313282131,0.166040067,0.193162898,0,0,0,0,0,0,0,0,0,0,0
>KM378617.2,0.260042022,0.253138408,0.247576672,0.239242898,0,0,0,0,0,0,0,0,0,0,0
>KJ094031.2,0.162517309,0.196222857,0.284508412,0.356751422,0,0,0,0,0,0,0,0,0,0,0
>KF981876.1,0.303274749,0.323890828,0.194604084,0.17823034,0,0,0,0,0,0,0,0,0,0,0
>KM879463.1,0.315589888,0.300617978,0.167570225,0.21622191,0,0,0,0,0,0,0,0,0,0,0
>KP085586.1,0.239457982,0.214971362,0.282983097,0.262587559,0,0,0,0,0,0,0,0,0,0,0
>KP063541.1,0.270843804,0.257860055,0.217540627,0.253755515,0,0,0,0,0,0,0,0,0,0,0
>KP027201.1,0.329667574,0.326801834,0.160768018,0.182762573,0,0,0,0,0,0,0,0,0,0,0
>KP027206.1,0.338767587,0.344350724,0.147326107,0.169555582,0,0,0,0,0,0,0,0,0,0,0
>KP027199.1,0.324239604,0.348304517,0.154495437,0.172960441,0,0,0,0,0,0,0,0,0,0,0
>KP027205.1,0.325816407,0.310466547,0.179720435,0.183996611,0,0,0,0,0,0,0,0,0,0,0
>KP162168.1,0.282137172,0.281543249,0.206115031,0.230204547,0,0,0,0,0,0,0,0,0,0,0
>KP027200.1,0.339243423,0.331690456,0.149032409,0.180033711,0,0,0,0,0,0,0,0,0,0,0
>CP004084.1,0.214444857,0.232640178,0.313033791,0.239881173,0,0,0,0,0,0,0,0,0,0,0
>KJ000058.2,0.192666058,0.175950824,0.320891229,0.310491889,0,0,0,0,0,0,0,0,0,0,0
>KF766125.2,0.224295688,0.266874743,0.250349076,0.258480493,0,0,0,0,0,0,0,0,0,0,0
>KF582788.2,0.18090075,0.195592026,0.305874146,0.317633079,0,0,0,0,0,0,0,0,0,0,0
>NC_005262.3,0.324535863,0.328558905,0.157368273,0.189536959,0,0,0,0,0,0,0,0,0,0,0
>NC_009799.3,0.270967141,0.29065438,0.22738062,0.210997859,0,0,0,0,0,0,0,0,0,0,0
>NC_011085.3,0.212315053,0.25287984,0.255246119,0.279558988,0,0,0,0,0,0,0,0,0,0,0
>NC_002484.2,0.284159784,0.293889342,0.217559281,0.204391593,0,0,0,0,0,0,0,0,0,0,0
>NC_003157.5,0.170161926,0.216257598,0.275019719,0.338560757,0,0,0,0,0,0,0,0,0,0,0
>NC_004913.3,0.22842682,0.268516353,0.245999399,0.257057428,0,0,0,0,0,0,0,0,0,0,0
>NC_004914.3,0.231205945,0.267805314,0.245144005,0.255844736,0,0,0,0,0,0,0,0,0,0,0
>NC_005964.2,0.118271016,0.129992045,0.350357995,0.401378945,0,0,0,0,0,0,0,0,0,0,0
>NC_009762.3,0.140776394,0.196735377,0.287621639,0.37486659,0,0,0,0,0,0,0,0,0,0,0
>NC_009761.3,0.143185262,0.191845046,0.289496117,0.375449896,0,0,0,0,0,2.37E-05,0,0,0,0,0
>NC_009763.3,0.143020036,0.191515603,0.2963256,0.369138762,0,0,0,0,0,0,0,0,0,0,0
>NC_010275.2,0.25099233,0.237353389,0.223416003,0.288238279,0,0,0,0,0,0,0,0,0,0,0
>NC_018087.3,0.179204137,0.164883884,0.331327578,0.324584401,0,0,0,0,0,0,0,0,0,0,0
>NC_020490.2,0.148678266,0.193026793,0.282730241,0.3755647,0,0,0,0,0,0,0,0,0,0,0
>NC_021529.2,0.19690842,0.216358061,0.280734998,0.305998521,0,0,0,0,0,0,0,0,0,0,0
>NC_024142.2,0.21291487,0.215918328,0.291486987,0.279679815,0,0,0,0,0,0,0,0,0,0,0
>NC_019919.2,0.20580948,0.199313751,0.30361218,0.291264589,0,0,0,0,0,0,0,0,0,0,0
>NC_023594.2,0.248690478,0.245478272,0.270172109,0.235659141,0,0,0,0,0,0,0,0,0,0,0
>NC_022331.2,0.342726053,0.345943528,0.151307911,0.160022508,0,0,0,0,0,0,0,0,0,0,0
>HE956707.2,0.245146727,0.273304028,0.226684092,0.25479387,0,0,0,2.38E-05,0,2.38E-05,0,2.38E-05,0,0,0
>JQ067084.3,0.29097221,0.294979188,0.20660115,0.207447452,0,0,0,0,0,0,0,0,0,0,0
>JF937091.2,0.331186581,0.297385229,0.171020174,0.200408016,0,0,0,0,0,0,0,0,0,0,0
>JN020141.2,0.295051842,0.322026469,0.184708758,0.198212931,0,0,0,0,0,0,0,0,0,0,0
>JX649097.2,0.328922194,0.336517277,0.167309253,0.167251276,0,0,0,0,0,0,0,0,0,0,0
>NC_014459.2,0.32546239,0.343305796,0.155623934,0.17560788,0,0,0,0,0,0,0,0,0,0,0
>NC_021306.2,0.333751452,0.296213162,0.169034541,0.201000845,0,0,0,0,0,0,0,0,0,0,0
>NC_011269.2,0.333664466,0.314621113,0.15774882,0.193965601,0,0,0,0,0,0,0,0,0,0,0
>NC_004775.2,0.247504537,0.260838879,0.233010688,0.258645896,0,0,0,0,0,0,0,0,0,0,0
>NC_019911.2,0.214639438,0.26173183,0.247158421,0.276446729,0,0,2.36E-05,0,0,0,0,0,0,0,0
>JN699628.3,0.296268136,0.319938176,0.193685496,0.190108192,0,0,0,0,0,0,0,0,0,0,0
>NC_019524.2,0.247768448,0.263075245,0.237238826,0.251917482,0,0,0,0,0,0,0,0,0,0,0
>AF222060.2,0.280100937,0.278388609,0.210152951,0.231357503,0,0,0,0,0,0,0,0,0,0,0
>NC_023601.2,0.237986712,0.239177104,0.252556289,0.270279895,0,0,0,0,0,0,0,0,0,0,0
>NC_001900.2,0.322836729,0.31259796,0.183951798,0.180613512,0,0,0,0,0,0,0,0,0,0,0
>NC_020414.2,0.211463259,0.263027465,0.250113678,0.275395598,0,0,0,0,0,0,0,0,0,0,0
>JQ245707.2,0.199601099,0.209817132,0.284489256,0.306092512,0,0,0,0,0,0,0,0,0,0,0
